dish_name,price,restaurant_id
Bulgogi Beef (Set 2),10.23,4-CZEXGY4XWGNBTE
Classic Milk Tea,10.31,4-CZCBCGNXAY5ACA
Brown Sugar Boba Milk Tea,8.5,4-CZCBCGNXAY5ACA
Taro Milk Tea,9.89,4-CZCBCGNXAY5ACA
Classic Milk Tea (Set 2),13.05,4-CZCBCGNXAY5ACA
Taro Milk Tea (Set 2),12.0,4-CZCBCGNXAY5ACA
Chef's Special Combo,13.08,4-CZCBCGNXAY5ACA
Brown Sugar Boba Milk Tea (Set 2),8.63,4-CZCBCGNXAY5ACA
Taro Milk Tea (Set 2),11.39,4-CZCBCGNXAY5ACA
Classic Milk Tea (Set 2),14.42,4-CZCBCGNXAY5ACA
Today's Recommendation,10.5,4-CZCBCGNXAY5ACA
Chef's Special Combo,6.75,4-C3CDSE4FCA6BE6
House Signature Dish,6.76,4-C3CDSE4FCA6BE6
Daily Special Set,4.47,4-C3CDSE4FCA6BE6
Today's Recommendation,8.96,4-C3CDSE4FCA6BE6
Today's Recommendation (Set 2),8.56,4-C3CDSE4FCA6BE6
House Signature Dish (Set 2),6.31,4-C3CDSE4FCA6BE6
Chef's Special Combo (Set 2),4.59,4-C3CDSE4FCA6BE6
Today's Recommendation (Set 2),8.16,4-C3CDSE4FCA6BE6
Daily Special Set (Set 2),6.49,4-C3CDSE4FCA6BE6
Chef's Special Combo (Set 2),7.58,4-C3CDSE4FCA6BE6
Chef's Special Combo,11.41,4-C7UHLCM2AX2WSA
House Signature Dish,10.07,4-C7UHLCM2AX2WSA
Daily Special Set,14.37,4-C7UHLCM2AX2WSA
Today's Recommendation,11.07,4-C7UHLCM2AX2WSA
Chef's Special Combo (Set 2),14.03,4-C7UHLCM2AX2WSA
Daily Special Set (Set 2),13.91,4-C7UHLCM2AX2WSA
Today's Recommendation (Set 2),9.21,4-C7UHLCM2AX2WSA
Today's Recommendation (Set 2),13.32,4-C7UHLCM2AX2WSA
Today's Recommendation (Set 2),10.32,4-C7UHLCM2AX2WSA
Today's Recommendation (Set 2),14.47,4-C7UHLCM2AX2WSA
Hokkien Mee,12.81,4-C7CVEKNWJZNTSE
Mee Rebus,13.7,4-C7CVEKNWJZNTSE
Rendang,11.64,4-C7CVEKNWJZNTSE
Curry Puff,12.28,4-C7CVEKNWJZNTSE
Popiah,13.92,4-C7CVEKNWJZNTSE
Spring Rolls,10.57,4-C7CVEKNWJZNTSE
Popiah (Set 2),10.87,4-C7CVEKNWJZNTSE
Hokkien Mee (Set 2),9.66,4-C7CVEKNWJZNTSE
Chef's Special Combo,13.1,4-C7CVEKNWJZNTSE
Hokkien Mee (Set 2),10.02,4-C7CVEKNWJZNTSE
Chendol,24.17,4-CZDHLA3KV4J3DA
Satay Skewers,23.58,4-CZDHLA3KV4J3DA
Curry Laksa,25.17,4-CZDHLA3KV4J3DA
Nasi Lemak with Sambal Sotong,18.79,4-CZDHLA3KV4J3DA
Ice Kacang,22.96,4-CZDHLA3KV4J3DA
Katong Laksa,25.31,4-CZDHLA3KV4J3DA
Nasi Lemak with Fried Chicken,27.71,4-CZDHLA3KV4J3DA
Tau Huay,20.43,4-CZDHLA3KV4J3DA
Nasi Lemak,13.56,4-CZDHLA3KV4J3DA
Roti Canai,20.53,4-CZDHLA3KV4J3DA
Sugarcane Juice,13.97,4-C2EAVNCFCCJBVX
Wonton Mee,14.76,4-C2EAVNCFCCJBVX
Yang Zhou Fried Rice,7.6,4-C2EAVNCFCCJBVX
Fishball Noodles,13.25,4-C2EAVNCFCCJBVX
Sweet & Sour Pork,9.12,4-C2EAVNCFCCJBVX
Stir-fried Kailan,11.99,4-C2EAVNCFCCJBVX
Hot & Sour Soup,10.18,4-C2EAVNCFCCJBVX
Braised Pork Belly,7.64,4-C2EAVNCFCCJBVX
Kung Pao Chicken,9.63,4-C2EAVNCFCCJBVX
Char Siew Rice,12.39,4-C2EAVNCFCCJBVX
Nasi Lemak,22.47,4-C7NUG33XGF3YRA
Char Kway Teow,26.81,4-C7NUG33XGF3YRA
Roti Canai,27.96,4-C7NUG33XGF3YRA
Satay Skewers,24.2,4-C7NUG33XGF3YRA
Roti Canai (Set 2),19.51,4-C7NUG33XGF3YRA
Char Kway Teow (Set 2),14.48,4-C7NUG33XGF3YRA
Satay Skewers (Set 2),22.51,4-C7NUG33XGF3YRA
Chef's Special Combo,26.09,4-C7NUG33XGF3YRA
House Signature Dish,19.66,4-C7NUG33XGF3YRA
Today's Recommendation,23.41,4-C7NUG33XGF3YRA
Nasi Lemak with Fried Chicken,18.38,4-C3JVA66XDEMCAN
Nasi Lemak with Sambal Sotong,19.46,4-C3JVA66XDEMCAN
Katong Laksa,16.66,4-C3JVA66XDEMCAN
Curry Laksa,19.18,4-C3JVA66XDEMCAN
Prawn Laksa,23.23,4-C3JVA66XDEMCAN
Chef's Special Combo,15.7,4-C3JVA66XDEMCAN
Chef's Special Combo (Set 2),15.63,4-C3JVA66XDEMCAN
Nasi Lemak with Sambal Sotong (Set 2),22.14,4-C3JVA66XDEMCAN
Chef's Special Combo (Set 2),18.74,4-C3JVA66XDEMCAN
Nasi Lemak with Fried Chicken (Set 2),23.25,4-C3JVA66XDEMCAN
Salmon Sashimi,32.66,4-C7DEJEUACACJET
California Roll,25.28,4-C7DEJEUACACJET
Chicken Katsu,49.14,4-C7DEJEUACACJET
Tempura Udon,52.04,4-C7DEJEUACACJET
Tempura Udon (Set 2),45.33,4-C7DEJEUACACJET
Daily Special Set,29.74,4-C7DEJEUACACJET
Today's Recommendation,38.25,4-C7DEJEUACACJET
Tempura Udon (Set 2),35.37,4-C7DEJEUACACJET
Salmon Sashimi (Set 2),42.63,4-C7DEJEUACACJET
Tempura Udon (Set 2),44.17,4-C7DEJEUACACJET
Curry Puff,9.0,4-CYVFL2CDN2UEJ2
Popiah,8.27,4-CYVFL2CDN2UEJ2
Spring Rolls,4.53,4-CYVFL2CDN2UEJ2
Today's Recommendation,5.91,4-CYVFL2CDN2UEJ2
Popiah (Set 2),5.79,4-CYVFL2CDN2UEJ2
Daily Special Set,5.48,4-CYVFL2CDN2UEJ2
Today's Recommendation (Set 2),7.5,4-CYVFL2CDN2UEJ2
Spring Rolls (Set 2),4.11,4-CYVFL2CDN2UEJ2
Daily Special Set (Set 2),8.15,4-CYVFL2CDN2UEJ2
House Signature Dish,5.98,4-CYVFL2CDN2UEJ2
Lasagna,8.01,4-C3JTGTBXJAXXR2
Dan Dan Noodles,5.1,4-C3JTGTBXJAXXR2
Braised Beef Noodles,4.95,4-C3JTGTBXJAXXR2
Dry Mee Pok,5.25,4-C3JTGTBXJAXXR2
Fishball Noodles,7.78,4-C3JTGTBXJAXXR2
Truffle Mushroom Pasta,7.84,4-C3JTGTBXJAXXR2
Carbonara,7.4,4-C3JTGTBXJAXXR2
Bolognese Spaghetti,4.68,4-C3JTGTBXJAXXR2
Risotto ai Funghi,4.49,4-C3JTGTBXJAXXR2
Wonton Mee,7.14,4-C3JTGTBXJAXXR2
Chicken Burrito,7.72,4-C761VRJHKABFE6
Beef Tacos,9.36,4-C761VRJHKABFE6
Nachos Supreme,12.98,4-C761VRJHKABFE6
Quesadilla,8.41,4-C761VRJHKABFE6
Chef's Special Combo,8.06,4-C761VRJHKABFE6
Chicken Burrito (Set 2),11.32,4-C761VRJHKABFE6
Quesadilla (Set 2),14.77,4-C761VRJHKABFE6
Chef's Special Combo (Set 2),11.25,4-C761VRJHKABFE6
Beef Tacos (Set 2),14.31,4-C761VRJHKABFE6
Daily Special Set,13.64,4-C761VRJHKABFE6
Mushroom Soup,13.88,4-C4NBJNMVAYXZME
Spicy Fried Chicken,12.79,4-C4NBJNMVAYXZME
Korean Fried Chicken,14.84,4-C4NBJNMVAYXZME
Roast Lamb Rack,14.74,4-C4NBJNMVAYXZME
Original Fried Chicken,13.44,4-C4NBJNMVAYXZME
Grilled Chicken Chop,9.93,4-C4NBJNMVAYXZME
Caesar Salad,13.33,4-C4NBJNMVAYXZME
Popcorn Chicken,7.11,4-C4NBJNMVAYXZME
Honey Glazed Wings,11.29,4-C4NBJNMVAYXZME
Beef Steak,10.64,4-C4NBJNMVAYXZME
Greek Salad,12.18,4-C2BTTP4CCX6VGT
Quinoa Salad,12.08,4-C2BTTP4CCX6VGT
Caesar Salad,10.71,4-C2BTTP4CCX6VGT
Salmon Sashimi,12.61,4-C2BTTP4CCX6VGT
Teriyaki Chicken Rice Bowl,12.19,4-C2BTTP4CCX6VGT
California Roll,7.93,4-C2BTTP4CCX6VGT
Tempura Udon,7.36,4-C2BTTP4CCX6VGT
Beef Don,7.3,4-C2BTTP4CCX6VGT
Salmon Poke Bowl,14.97,4-C2BTTP4CCX6VGT
Chicken Katsu,7.93,4-C2BTTP4CCX6VGT
Carbonara,10.11,4-C7CVEP6WVYTWVN
Aglio Olio,9.97,4-C7CVEP6WVYTWVN
Bolognese Spaghetti,14.6,4-C7CVEP6WVYTWVN
Truffle Mushroom Pasta,12.57,4-C7CVEP6WVYTWVN
Hokkien Mee,11.32,4-C7CVEP6WVYTWVN
Mee Rebus,11.7,4-C7CVEP6WVYTWVN
Rendang,12.81,4-C7CVEP6WVYTWVN
Today's Recommendation,14.08,4-C7CVEP6WVYTWVN
Hokkien Mee (Set 2),12.24,4-C7CVEP6WVYTWVN
Daily Special Set,13.67,4-C7CVEP6WVYTWVN
Greek Salad,7.79,SGDD11568
Herbal Chicken Soup,12.49,SGDD11568
Mushroom Soup,11.36,SGDD11568
Grilled Chicken Chop,14.82,SGDD11568
Roast Lamb Rack,9.87,SGDD11568
Caesar Salad,10.19,SGDD11568
Bak Kut Teh,8.52,SGDD11568
Sweet Corn Soup,7.98,SGDD11568
Fish & Chips,13.78,SGDD11568
Beef Steak,10.64,SGDD11568
Garlic Naan,8.64,4-C4D3DEU1T3LYDA
Chana Masala,13.64,4-C4D3DEU1T3LYDA
Butter Naan,11.43,4-C4D3DEU1T3LYDA
Butter Chicken,11.69,4-C4D3DEU1T3LYDA
Creamy Butter Chicken,13.5,4-C4D3DEU1T3LYDA
Vegetable Biryani,8.86,4-C4D3DEU1T3LYDA
Palak Paneer,13.19,4-C4D3DEU1T3LYDA
Chicken Tikka Masala,13.31,4-C4D3DEU1T3LYDA
Chicken Biryani,11.77,4-C4D3DEU1T3LYDA
Mutton Biryani,9.22,4-C4D3DEU1T3LYDA
Palak Paneer,13.32,4-C32KFE3EFB31T2
Cheese Naan,8.9,4-C32KFE3EFB31T2
Chicken Biryani,9.59,4-C32KFE3EFB31T2
Vegetable Biryani,8.39,4-C32KFE3EFB31T2
Chicken Tikka Masala,7.42,4-C32KFE3EFB31T2
Butter Chicken,12.93,4-C32KFE3EFB31T2
Butter Naan,11.21,4-C32KFE3EFB31T2
Chana Masala,12.97,4-C32KFE3EFB31T2
Garlic Naan,10.81,4-C32KFE3EFB31T2
Mutton Biryani,13.22,4-C32KFE3EFB31T2
Club Sandwich,6.97,4-C2UTLUVJAYWHTX
Egg Mayo Sandwich,6.26,4-C2UTLUVJAYWHTX
Grilled Cheese Sandwich,5.11,4-C2UTLUVJAYWHTX
Tuna Sandwich,7.08,4-C2UTLUVJAYWHTX
Classic Cheeseburger,7.64,4-C2UTLUVJAYWHTX
Double Beef Burger,8.54,4-C2UTLUVJAYWHTX
Crispy Chicken Burger,7.29,4-C2UTLUVJAYWHTX
Mushroom Swiss Burger,5.51,4-C2UTLUVJAYWHTX
BBQ Bacon Burger,7.22,4-C2UTLUVJAYWHTX
Classic Cheeseburger (Set 2),4.16,4-C2UTLUVJAYWHTX
Cappuccino,11.87,4-C6AZTZJDEEUUUA
Flat White,7.53,4-C6AZTZJDEEUUUA
Cheesecake,9.2,4-C6AZTZJDEEUUUA
Chocolate Fudge Cake,12.06,4-C6AZTZJDEEUUUA
Fish & Chips,11.39,4-C6AZTZJDEEUUUA
Carrot Cake,9.6,4-C6AZTZJDEEUUUA
Iced Latte,14.96,4-C6AZTZJDEEUUUA
Grilled Chicken Chop,11.24,4-C6AZTZJDEEUUUA
Red Velvet Cake,10.63,4-C6AZTZJDEEUUUA
Beef Steak,11.84,4-C6AZTZJDEEUUUA
Nasi Padang,7.25,4-C6EFRUMTJU2JBA
Beef Rendang,7.84,4-C6EFRUMTJU2JBA
Gado Gado,7.6,4-C6EFRUMTJU2JBA
Sate Ayam,5.08,4-C6EFRUMTJU2JBA
Grilled Chicken Thigh,6.26,4-C6EFRUMTJU2JBA
Chicken Cutlet,5.14,4-C6EFRUMTJU2JBA
Sesame Chicken,5.69,4-C6EFRUMTJU2JBA
House Signature Dish,6.27,4-C6EFRUMTJU2JBA
House Signature Dish (Set 2),6.08,4-C6EFRUMTJU2JBA
Sesame Chicken (Set 2),4.48,4-C6EFRUMTJU2JBA
Char Siew Rice,25.48,4-CYU2V2KFCGLXTJ
Mapo Tofu,14.4,4-CYU2V2KFCGLXTJ
Herbal Chicken Soup,14.45,4-CYU2V2KFCGLXTJ
Steamed Fish with Ginger,24.08,4-CYU2V2KFCGLXTJ
Bak Kut Teh,25.18,4-CYU2V2KFCGLXTJ
Kung Pao Chicken,21.35,4-CYU2V2KFCGLXTJ
Stir-fried Kailan,21.8,4-CYU2V2KFCGLXTJ
Yang Zhou Fried Rice,21.42,4-CYU2V2KFCGLXTJ
Braised Pork Belly,17.94,4-CYU2V2KFCGLXTJ
Salted Egg Prawns,14.83,4-CYU2V2KFCGLXTJ
Double Beef Burger,4.77,4-C2JFDFCBEA6EWA
Egg Mayo Sandwich,6.41,4-C2JFDFCBEA6EWA
Crispy Chicken Burger,8.24,4-C2JFDFCBEA6EWA
Salmon Sashimi,5.75,4-C2JFDFCBEA6EWA
Classic Cheeseburger,6.78,4-C2JFDFCBEA6EWA
BBQ Bacon Burger,4.57,4-C2JFDFCBEA6EWA
Chicken Katsu,5.39,4-C2JFDFCBEA6EWA
Club Sandwich,5.13,4-C2JFDFCBEA6EWA
Mushroom Swiss Burger,6.15,4-C2JFDFCBEA6EWA
California Roll,6.8,4-C2JFDFCBEA6EWA
Salmon Sashimi,22.64,4-C8CJTP2YLJL3VT
California Roll,13.39,4-C8CJTP2YLJL3VT
Chicken Katsu,26.94,4-C8CJTP2YLJL3VT
Tempura Udon,25.44,4-C8CJTP2YLJL3VT
Chicken Katsu Bento,17.01,4-C8CJTP2YLJL3VT
Salmon Teriyaki Bento,15.71,4-C8CJTP2YLJL3VT
Tempura Bento,23.54,4-C8CJTP2YLJL3VT
Salmon Teriyaki Bento (Set 2),17.63,4-C8CJTP2YLJL3VT
Salmon Teriyaki Bento (Set 2),18.1,4-C8CJTP2YLJL3VT
Tempura Bento (Set 2),13.09,4-C8CJTP2YLJL3VT
Mango Sticky Rice,12.97,4-C3LGR6M3C8EXCE
Chendol,8.72,4-C3LGR6M3C8EXCE
Ice Kacang,10.36,4-C3LGR6M3C8EXCE
Tau Huay,9.73,4-C3LGR6M3C8EXCE
Daily Special Set,9.96,4-C3LGR6M3C8EXCE
Ice Kacang (Set 2),12.77,4-C3LGR6M3C8EXCE
House Signature Dish,13.21,4-C3LGR6M3C8EXCE
Daily Special Set (Set 2),11.54,4-C3LGR6M3C8EXCE
Chef's Special Combo,7.68,4-C3LGR6M3C8EXCE
House Signature Dish (Set 2),7.42,4-C3LGR6M3C8EXCE
Flat White,7.4,4-C6UCL22WT2D1SA
Cappuccino,7.65,4-C6UCL22WT2D1SA
Iced Latte,10.54,4-C6UCL22WT2D1SA
Espresso,10.39,4-C6UCL22WT2D1SA
Club Sandwich,11.86,4-C6UCL22WT2D1SA
Egg Mayo Sandwich,10.31,4-C6UCL22WT2D1SA
Grilled Cheese Sandwich,8.72,4-C6UCL22WT2D1SA
Tuna Sandwich,11.1,4-C6UCL22WT2D1SA
Daily Special Set,9.76,4-C6UCL22WT2D1SA
Egg Mayo Sandwich (Set 2),7.89,4-C6UCL22WT2D1SA
Spicy Peanut Noodles,14.56,4-C73UGXWAPCNBJA
Salted Egg Prawns,13.14,4-C73UGXWAPCNBJA
Braised Pork Belly,13.11,4-C73UGXWAPCNBJA
Yang Zhou Fried Rice,9.32,4-C73UGXWAPCNBJA
Char Siew Rice,7.96,4-C73UGXWAPCNBJA
Beef Brisket Noodles,10.98,4-C73UGXWAPCNBJA
Sesame Noodles,10.45,4-C73UGXWAPCNBJA
Hokkien Mee,8.03,4-C73UGXWAPCNBJA
Hand-Pulled Noodles,11.26,4-C73UGXWAPCNBJA
Steamed Fish with Ginger,8.84,4-C73UGXWAPCNBJA
Tom Yum Soup,13.89,4-CYWCATD3GAWTRN
Green Curry Chicken,7.34,4-CYWCATD3GAWTRN
Mango Sticky Rice,7.15,4-CYWCATD3GAWTRN
Pad Thai Chicken,14.37,4-CYWCATD3GAWTRN
Pad Thai Prawn,13.9,4-CYWCATD3GAWTRN
Vegetarian Pad Thai,11.61,4-CYWCATD3GAWTRN
Pad Thai Prawn (Set 2),11.59,4-CYWCATD3GAWTRN
Green Curry Chicken (Set 2),12.68,4-CYWCATD3GAWTRN
House Signature Dish,10.34,4-CYWCATD3GAWTRN
Mango Sticky Rice (Set 2),7.92,4-CYWCATD3GAWTRN
Grilled Chicken Chop,7.85,4-C34WEEW1ECKAC6
Roast Lamb Rack,10.49,4-C34WEEW1ECKAC6
Beef Steak,10.2,4-C34WEEW1ECKAC6
Grilled Cheese Sandwich,7.63,4-C34WEEW1ECKAC6
Carrot Cake,13.96,4-C34WEEW1ECKAC6
Red Velvet Cake,12.97,4-C34WEEW1ECKAC6
Greek Salad,8.77,4-C34WEEW1ECKAC6
Fish & Chips,13.23,4-C34WEEW1ECKAC6
Chocolate Fudge Cake,7.61,4-C34WEEW1ECKAC6
Club Sandwich,12.07,4-C34WEEW1ECKAC6
Char Siew Rice,9.05,4-C4DGKA4GN4CDE2
Seafood Fried Rice,8.39,4-C4DGKA4GN4CDE2
Taro Milk Tea,8.22,4-C4DGKA4GN4CDE2
Mapo Tofu,13.07,4-C4DGKA4GN4CDE2
Egg Fried Rice,7.6,4-C4DGKA4GN4CDE2
Classic Milk Tea,14.61,4-C4DGKA4GN4CDE2
Kung Pao Chicken,12.02,4-C4DGKA4GN4CDE2
Yang Zhou Fried Rice,10.71,4-C4DGKA4GN4CDE2
Sweet & Sour Pork,11.51,4-C4DGKA4GN4CDE2
Hot & Sour Soup,11.64,4-C4DGKA4GN4CDE2
Bolognese Spaghetti,7.16,4-C6E2RBDBNA5GNA
Aglio Olio,7.98,4-C6E2RBDBNA5GNA
Truffle Mushroom Pasta,6.96,4-C6E2RBDBNA5GNA
Pepperoni Pizza,5.76,4-C6E2RBDBNA5GNA
Carbonara,4.37,4-C6E2RBDBNA5GNA
Risotto ai Funghi,6.31,4-C6E2RBDBNA5GNA
Osso Buco,4.19,4-C6E2RBDBNA5GNA
Lasagna,5.84,4-C6E2RBDBNA5GNA
BBQ Chicken Pizza,5.44,4-C6E2RBDBNA5GNA
Hawaiian Pizza,7.22,4-C6E2RBDBNA5GNA
Tom Yum Soup,11.92,4-C2E3GCCFEEWXAN
Green Curry Chicken,11.06,4-C2E3GCCFEEWXAN
Mango Sticky Rice,10.7,4-C2E3GCCFEEWXAN
Fish Head Curry,11.43,4-C2E3GCCFEEWXAN
Mutton Curry,13.33,4-C2E3GCCFEEWXAN
Vegetable Curry,14.17,4-C2E3GCCFEEWXAN
Pad Thai Chicken,10.6,4-C2E3GCCFEEWXAN
Pad Thai Prawn,13.48,4-C2E3GCCFEEWXAN
Vegetarian Pad Thai,12.21,4-C2E3GCCFEEWXAN
House Signature Dish,9.57,4-C2E3GCCFEEWXAN
Chef's Special Combo,14.86,4-C6NGWFJEAKU3AJ
House Signature Dish,7.67,4-C6NGWFJEAKU3AJ
Daily Special Set,12.17,4-C6NGWFJEAKU3AJ
Today's Recommendation,7.31,4-C6NGWFJEAKU3AJ
Today's Recommendation (Set 2),12.66,4-C6NGWFJEAKU3AJ
Daily Special Set (Set 2),14.93,4-C6NGWFJEAKU3AJ
Chef's Special Combo (Set 2),11.19,4-C6NGWFJEAKU3AJ
Today's Recommendation (Set 2),11.88,4-C6NGWFJEAKU3AJ
House Signature Dish (Set 2),9.91,4-C6NGWFJEAKU3AJ
House Signature Dish (Set 2),14.34,4-C6NGWFJEAKU3AJ
Shoyu Ramen,21.37,SGDD00979
Dry Mee Pok,18.8,SGDD00979
Miso Ramen,16.78,SGDD00979
Braised Beef Noodles,25.77,SGDD00979
Dan Dan Noodles,27.47,SGDD00979
Salmon Sashimi,22.04,SGDD00979
Prawn Noodle Soup,15.26,SGDD00979
Wonton Mee,14.22,SGDD00979
Chicken Katsu,22.95,SGDD00979
Fishball Noodles,26.75,SGDD00979
Steamed Fish with Ginger,13.51,4-C7L1NP5VEEKJG2
Char Siew Rice,12.36,4-C7L1NP5VEEKJG2
Kung Pao Chicken,13.63,4-C7L1NP5VEEKJG2
Salted Egg Prawns,12.91,4-C7L1NP5VEEKJG2
Mapo Tofu,12.48,4-C7L1NP5VEEKJG2
Braised Pork Belly,11.21,4-C7L1NP5VEEKJG2
Hot & Sour Soup,12.17,4-C7L1NP5VEEKJG2
Yang Zhou Fried Rice,10.39,4-C7L1NP5VEEKJG2
Sweet & Sour Pork,9.89,4-C7L1NP5VEEKJG2
Stir-fried Kailan,9.9,4-C7L1NP5VEEKJG2
Iced Latte,8.22,4-C6NVFB3BTCDXTX
Espresso,4.51,4-C6NVFB3BTCDXTX
Sourdough Loaf,7.85,4-C6NVFB3BTCDXTX
Cinnamon Roll,8.18,4-C6NVFB3BTCDXTX
Cappuccino,8.42,4-C6NVFB3BTCDXTX
Garlic Bread,4.19,4-C6NVFB3BTCDXTX
Fish Head Curry,5.68,4-C6NVFB3BTCDXTX
Butter Croissant,7.83,4-C6NVFB3BTCDXTX
Flat White,4.66,4-C6NVFB3BTCDXTX
Mutton Curry,5.88,4-C6NVFB3BTCDXTX
Mapo Tofu,27.54,4-C2ADA2EACYTCNN
Spicy Tantanmen,22.16,4-C2ADA2EACYTCNN
Shoyu Ramen,24.29,4-C2ADA2EACYTCNN
Fishball Noodles,24.76,4-C2ADA2EACYTCNN
Sweet & Sour Pork,16.51,4-C2ADA2EACYTCNN
Char Siew Rice,16.59,4-C2ADA2EACYTCNN
Miso Ramen,27.48,4-C2ADA2EACYTCNN
Wonton Mee,24.77,4-C2ADA2EACYTCNN
Dan Dan Noodles,26.56,4-C2ADA2EACYTCNN
Yang Zhou Fried Rice,15.91,4-C2ADA2EACYTCNN
Kimchi Jjigae,19.93,4-C7UFCXLWAYEYSA
Tteokbokki,17.23,4-C7UFCXLWAYEYSA
Bulgogi Beef,18.73,4-C7UFCXLWAYEYSA
Korean Fried Chicken,20.91,4-C7UFCXLWAYEYSA
Beef Bibimbap,27.49,4-C7UFCXLWAYEYSA
Vegetable Bibimbap,25.25,4-C7UFCXLWAYEYSA
Spicy Bibimbap,25.02,4-C7UFCXLWAYEYSA
Spicy Bibimbap (Set 2),15.08,4-C7UFCXLWAYEYSA
Vegetable Bibimbap (Set 2),16.75,4-C7UFCXLWAYEYSA
Korean Fried Chicken (Set 2),22.62,4-C7UFCXLWAYEYSA
Flat White,9.18,4-C7WAE6NVAXWEVE
Cappuccino,14.24,4-C7WAE6NVAXWEVE
Iced Latte,8.18,4-C7WAE6NVAXWEVE
Espresso,10.5,4-C7WAE6NVAXWEVE
Cappuccino (Set 2),14.57,4-C7WAE6NVAXWEVE
House Signature Dish,8.78,4-C7WAE6NVAXWEVE
House Signature Dish (Set 2),10.61,4-C7WAE6NVAXWEVE
Flat White (Set 2),9.8,4-C7WAE6NVAXWEVE
House Signature Dish (Set 2),7.21,4-C7WAE6NVAXWEVE
Daily Special Set,7.43,4-C7WAE6NVAXWEVE
Stir-fried Kailan,13.71,4-C73FGCM2AGNYET
Yang Zhou Fried Rice,12.2,4-C73FGCM2AGNYET
Korean Fried Chicken,13.33,4-C73FGCM2AGNYET
Bulgogi Beef,8.1,4-C73FGCM2AGNYET
California Roll,9.3,4-C73FGCM2AGNYET
Tteokbokki,13.64,4-C73FGCM2AGNYET
Tempura Udon,12.57,4-C73FGCM2AGNYET
Salmon Sashimi,8.11,4-C73FGCM2AGNYET
Steamed Fish with Ginger,12.64,4-C73FGCM2AGNYET
Mapo Tofu,10.59,4-C73FGCM2AGNYET
Salmon Sashimi,16.84,4-CZDUHEJHWATWJX
California Roll,25.52,4-CZDUHEJHWATWJX
Chicken Katsu,21.23,4-CZDUHEJHWATWJX
Tempura Udon,23.91,4-CZDUHEJHWATWJX
Chicken Katsu Bento,20.92,4-CZDUHEJHWATWJX
Salmon Teriyaki Bento,14.67,4-CZDUHEJHWATWJX
Tempura Bento,17.32,4-CZDUHEJHWATWJX
Chef's Special Combo,17.52,4-CZDUHEJHWATWJX
House Signature Dish,13.72,4-CZDUHEJHWATWJX
Chef's Special Combo (Set 2),19.3,4-CZDUHEJHWATWJX
Chef's Special Combo,23.78,SGDD01002
House Signature Dish,17.37,SGDD01002
Daily Special Set,13.02,SGDD01002
Today's Recommendation,18.29,SGDD01002
Today's Recommendation (Set 2),21.56,SGDD01002
House Signature Dish (Set 2),15.81,SGDD01002
House Signature Dish (Set 2),23.02,SGDD01002
Today's Recommendation (Set 2),20.85,SGDD01002
Chef's Special Combo (Set 2),18.41,SGDD01002
Today's Recommendation (Set 2),27.3,SGDD01002
Egg Mayo Sandwich,14.85,4-CZCUCRKVCAMYVA
Club Sandwich,9.03,4-CZCUCRKVCAMYVA
Grilled Cheese Sandwich,7.13,4-CZCUCRKVCAMYVA
Braised Pork Belly,13.31,4-CZCUCRKVCAMYVA
Sweet Corn Soup,9.76,4-CZCUCRKVCAMYVA
Greek Salad,12.86,4-CZCUCRKVCAMYVA
Hot & Sour Soup,12.03,4-CZCUCRKVCAMYVA
Tuna Sandwich,13.17,4-CZCUCRKVCAMYVA
Herbal Chicken Soup,12.88,4-CZCUCRKVCAMYVA
Char Siew Rice,9.66,4-CZCUCRKVCAMYVA
Lasagna,8.46,4-C2LCJP6XFFUTTT
Aglio Olio,8.08,4-C2LCJP6XFFUTTT
Margherita Pizza,12.73,4-C2LCJP6XFFUTTT
Hawaiian Pizza,14.55,4-C2LCJP6XFFUTTT
Tiramisu,7.3,4-C2LCJP6XFFUTTT
Bolognese Spaghetti,8.61,4-C2LCJP6XFFUTTT
Pepperoni Pizza,13.33,4-C2LCJP6XFFUTTT
Osso Buco,14.09,4-C2LCJP6XFFUTTT
Carbonara,9.52,4-C2LCJP6XFFUTTT
Truffle Mushroom Pasta,9.48,4-C2LCJP6XFFUTTT
Margherita Pizza,9.19,4-C64ECF6XTE4HL2
Hawaiian Pizza,13.39,4-C64ECF6XTE4HL2
Pepperoni Pizza,10.5,4-C64ECF6XTE4HL2
Beef Steak,10.2,4-C64ECF6XTE4HL2
Grilled Chicken Chop,10.52,4-C64ECF6XTE4HL2
Fish & Chips,14.65,4-C64ECF6XTE4HL2
BBQ Chicken Pizza,9.71,4-C64ECF6XTE4HL2
Mushroom Soup,8.49,4-C64ECF6XTE4HL2
Roast Lamb Rack,12.54,4-C64ECF6XTE4HL2
Caesar Salad,9.94,4-C64ECF6XTE4HL2
Nasi Lemak with Sambal Sotong,14.54,4-C6VHE8CGCA4FCT
Katong Laksa,17.92,4-C6VHE8CGCA4FCT
Char Kway Teow,17.43,4-C6VHE8CGCA4FCT
Prawn Laksa,19.69,4-C6VHE8CGCA4FCT
Fresh Lime Juice,23.76,4-C6VHE8CGCA4FCT
Satay Skewers,15.5,4-C6VHE8CGCA4FCT
Iced Lemon Tea,19.66,4-C6VHE8CGCA4FCT
Nasi Lemak with Fried Chicken,19.71,4-C6VHE8CGCA4FCT
Roti Canai,23.9,4-C6VHE8CGCA4FCT
Curry Laksa,26.67,4-C6VHE8CGCA4FCT
